hour,susceptible,infected,quarantined,recovered,deceased
1,999,1,0,0,0
2,999,1,0,0,0
3,999,1,0,0,0
4,999,1,0,0,0
5,999,1,0,0,0
6,999,1,0,0,0
7,999,1,0,0,0
8,999,1,0,0,0
9,999,1,0,0,0
10,999,1,0,0,0
11,999,1,0,0,0
12,999,1,0,0,0
13,999,1,0,0,0
14,999,1,0,0,0
15,999,1,0,0,0
16,999,1,0,0,0
17,999,1,0,0,0
18,999,1,0,0,0
19,999,1,0,0,0
20,999,1,0,0,0
21,999,1,0,0,0
22,999,1,0,0,0
23,999,1,0,0,0
24,999,1,0,0,0
25,999,1,0,0,0
26,999,1,0,0,0
27,999,1,0,0,0
28,999,1,0,0,0
29,999,1,0,0,0
30,999,1,0,0,0
31,999,1,0,0,0
32,999,1,0,0,0
33,999,1,0,0,0
34,999,1,0,0,0
35,999,1,0,0,0
36,999,1,0,0,0
37,999,1,0,0,0
38,999,1,0,0,0
39,999,1,0,0,0
40,999,1,0,0,0
41,999,1,0,0,0
42,999,1,0,0,0
43,999,1,0,0,0
44,999,1,0,0,0
45,999,1,0,0,0
46,999,1,0,0,0
47,999,1,0,0,0
48,999,1,0,0,0
49,999,1,0,0,0
50,999,1,0,0,0
51,999,1,0,0,0
52,999,1,0,0,0
53,999,1,0,0,0
54,999,1,0,0,0
55,999,1,0,0,0
56,999,1,0,0,0
57,999,1,0,0,0
58,999,1,0,0,0
59,999,1,0,0,0
60,999,1,0,0,0
61,999,1,0,0,0
62,999,1,0,0,0
63,999,1,0,0,0
64,999,1,0,0,0
65,999,1,0,0,0
66,999,1,0,0,0
67,999,1,0,0,0
68,999,1,0,0,0
69,999,1,0,0,0
70,999,1,0,0,0
71,999,1,0,0,0
72,999,1,0,0,0
73,999,1,0,0,0
74,999,1,0,0,0
75,999,1,0,0,0
76,999,1,0,0,0
77,999,1,0,0,0
78,999,1,0,0,0
79,999,1,0,0,0
80,999,1,0,0,0
81,999,1,0,0,0
82,999,1,0,0,0
83,999,1,0,0,0
84,999,1,0,0,0
85,999,1,0,0,0
86,999,1,0,0,0
87,999,1,0,0,0
88,999,1,0,0,0
89,999,1,0,0,0
90,999,1,0,0,0
91,999,1,0,0,0
92,999,1,0,0,0
93,999,1,0,0,0
94,999,1,0,0,0
95,999,1,0,0,0
96,999,1,0,0,0
97,999,1,0,0,0
98,999,1,0,0,0
99,999,1,0,0,0
100,999,1,0,0,0
101,999,1,0,0,0
102,999,1,0,0,0
103,999,1,0,0,0
104,999,1,0,0,0
105,999,1,0,0,0
106,999,1,0,0,0
107,999,1,0,0,0
108,999,1,0,0,0
109,999,1,0,0,0
110,999,1,0,0,0
111,999,1,0,0,0
112,999,1,0,0,0
113,999,1,0,0,0
114,999,1,0,0,0
115,999,1,0,0,0
116,999,1,0,0,0
117,999,1,0,0,0
118,999,1,0,0,0
119,999,1,0,0,0
120,999,1,0,0,0
121,999,1,0,0,0
122,999,1,0,0,0
123,999,1,0,0,0
124,999,1,0,0,0
125,999,1,0,0,0
126,999,1,0,0,0
127,999,1,0,0,0
128,999,1,0,0,0
129,999,1,0,0,0
130,999,1,0,0,0
131,999,1,0,0,0
132,999,1,0,0,0
133,999,1,0,0,0
134,999,1,0,0,0
135,999,1,0,0,0
136,999,1,0,0,0
137,999,1,0,0,0
138,999,1,0,0,0
139,999,1,0,0,0
140,999,1,0,0,0
141,999,1,0,0,0
142,999,1,0,0,0
143,999,1,0,0,0
144,999,1,0,0,0
145,999,1,0,0,0
146,999,1,0,0,0
147,999,1,0,0,0
148,999,1,0,0,0
149,999,1,0,0,0
150,999,1,0,0,0
151,999,1,0,0,0
152,999,1,0,0,0
153,999,1,0,0,0
154,999,1,0,0,0
155,999,1,0,0,0
156,999,1,0,0,0
157,999,1,0,0,0
158,999,1,0,0,0
159,999,1,0,0,0
160,999,1,0,0,0
161,999,1,0,0,0
162,999,1,0,0,0
163,999,1,0,0,0
164,999,1,0,0,0
165,999,1,0,0,0
166,999,1,0,0,0
167,999,1,0,0,0
168,999,1,0,0,0
169,999,1,0,0,0
170,999,1,0,0,0
171,999,1,0,0,0
172,999,1,0,0,0
173,999,1,0,0,0
174,999,1,0,0,0
175,999,1,0,0,0
176,999,1,0,0,0
177,999,1,0,0,0
178,999,1,0,0,0
179,999,1,0,0,0
180,999,1,0,0,0
181,999,1,0,0,0
182,999,1,0,0,0
183,999,1,0,0,0
184,999,1,0,0,0
185,999,1,0,0,0
186,999,1,0,0,0
187,999,1,0,0,0
188,999,1,0,0,0
189,999,1,0,0,0
190,999,1,0,0,0
191,999,1,0,0,0
192,999,1,0,0,0
193,999,1,0,0,0
194,999,1,0,0,0
195,999,1,0,0,0
196,999,1,0,0,0
197,999,1,0,0,0
198,999,1,0,0,0
199,999,1,0,0,0
200,999,1,0,0,0
201,999,1,0,0,0
202,999,1,0,0,0
203,999,1,0,0,0
204,999,1,0,0,0
205,999,1,0,0,0
206,999,1,0,0,0
207,999,1,0,0,0
208,999,1,0,0,0
209,999,1,0,0,0
210,999,1,0,0,0
211,999,1,0,0,0
212,999,1,0,0,0
213,999,1,0,0,0
214,999,1,0,0,0
215,999,1,0,0,0
216,999,1,0,0,0
217,999,1,0,0,0
218,999,1,0,0,0
219,999,1,0,0,0
220,999,1,0,0,0
221,999,1,0,0,0
222,999,1,0,0,0
223,999,1,0,0,0
224,999,1,0,0,0
225,999,1,0,0,0
226,999,1,0,0,0
227,999,1,0,0,0
228,999,1,0,0,0
229,999,1,0,0,0
230,999,1,0,0,0
231,999,1,0,0,0
232,999,1,0,0,0
233,999,1,0,0,0
234,999,1,0,0,0
235,999,1,0,0,0
236,999,1,0,0,0
237,999,1,0,0,0
238,999,1,0,0,0
239,999,1,0,0,0
240,999,1,0,0,0
241,999,1,0,0,0
242,999,1,0,0,0
243,999,1,0,0,0
244,999,1,0,0,0
245,999,1,0,0,0
246,999,1,0,0,0
247,999,1,0,0,0
248,999,1,0,0,0
249,999,1,0,0,0
250,999,1,0,0,0
251,999,1,0,0,0
252,999,1,0,0,0
253,999,1,0,0,0
254,999,1,0,0,0
255,999,1,0,0,0
256,999,1,0,0,0
257,999,1,0,0,0
258,999,1,0,0,0
259,999,1,0,0,0
260,999,1,0,0,0
261,999,1,0,0,0
262,999,1,0,0,0
263,999,1,0,0,0
264,999,1,0,0,0
265,999,1,0,0,0
266,999,1,0,0,0
267,999,1,0,0,0
268,999,1,0,0,0
269,999,1,0,0,0
270,999,1,0,0,0
271,999,1,0,0,0
272,999,1,0,0,0
273,999,1,0,0,0
274,999,1,0,0,0
275,999,1,0,0,0
276,999,1,0,0,0
277,999,1,0,0,0
278,999,1,0,0,0
279,999,1,0,0,0
280,999,1,0,0,0
281,999,1,0,0,0
282,999,1,0,0,0
283,998,2,0,0,0
284,998,2,0,0,0
285,998,2,0,0,0
286,996,4,0,0,0
287,996,4,0,0,0
288,996,4,0,0,0
289,996,4,0,0,0
290,996,4,0,0,0
291,996,4,0,0,0
292,996,4,0,0,0
293,996,4,0,0,0
294,996,4,0,0,0
295,996,4,0,0,0
296,996,4,0,0,0
297,996,4,0,0,0
298,996,4,0,0,0
299,996,4,0,0,0
300,996,4,0,0,0
301,996,4,0,0,0
302,996,4,0,0,0
303,996,4,0,0,0
304,996,4,0,0,0
305,996,4,0,0,0
306,996,4,0,0,0
307,996,4,0,0,0
308,996,4,0,0,0
309,996,4,0,0,0
310,996,4,0,0,0
311,996,4,0,0,0
312,996,4,0,0,0
313,996,4,0,0,0
314,996,4,0,0,0
315,996,4,0,0,0
316,996,4,0,0,0
317,996,4,0,0,0
318,996,4,0,0,0
319,996,4,0,0,0
320,996,4,0,0,0
321,996,4,0,0,0
322,996,4,0,0,0
323,995,5,0,0,0
324,994,6,0,0,0
325,994,6,0,0,0
326,994,6,0,0,0
327,993,7,0,0,0
328,993,7,0,0,0
329,993,7,0,0,0
330,993,7,0,0,0
331,993,7,0,0,0
332,993,7,0,0,0
333,993,7,0,0,0
334,993,7,0,0,0
335,993,7,0,0,0
336,993,7,0,0,0
337,993,7,0,0,0
338,993,7,0,0,0
339,993,7,0,0,0
340,993,7,0,0,0
341,993,7,0,0,0
342,993,7,0,0,0
343,992,8,0,0,0
344,992,8,0,0,0
345,991,9,0,0,0
346,991,9,0,0,0
347,990,10,0,0,0
348,990,10,0,0,0
349,990,10,0,0,0
350,990,10,0,0,0
351,990,10,0,0,0
352,990,10,0,0,0
353,990,10,0,0,0
354,990,10,0,0,0
355,989,11,0,0,0
356,989,11,0,0,0
357,989,11,0,0,0
358,989,11,0,0,0
359,989,11,0,0,0
360,989,11,0,0,0
361,989,11,0,0,0
362,989,11,0,0,0
363,989,11,0,0,0
364,989,11,0,0,0
365,989,11,0,0,0
366,989,11,0,0,0
367,989,11,0,0,0
368,989,11,0,0,0
369,989,11,0,0,0
370,989,11,0,0,0
371,989,11,0,0,0
372,989,11,0,0,0
373,989,11,0,0,0
374,989,11,0,0,0
375,989,11,0,0,0
376,989,11,0,0,0
377,989,11,0,0,0
378,989,11,0,0,0
379,989,11,0,0,0
380,989,11,0,0,0
381,989,11,0,0,0
382,989,11,0,0,0
383,989,11,0,0,0
384,989,10,1,0,0
385,989,10,1,0,0
386,989,10,1,0,0
387,989,10,1,0,0
388,989,10,1,0,0
389,989,10,1,0,0
390,989,10,1,0,0
391,989,10,1,0,0
392,989,10,1,0,0
393,989,10,1,0,0
394,989,10,1,0,0
395,989,10,1,0,0
396,989,10,1,0,0
397,989,10,1,0,0
398,989,10,1,0,0
399,989,10,1,0,0
400,989,10,1,0,0
401,989,10,1,0,0
402,989,10,1,0,0
403,989,10,1,0,0
404,989,10,1,0,0
405,989,10,1,0,0
406,989,10,1,0,0
407,989,10,1,0,0
408,989,10,1,0,0
409,989,10,1,0,0
410,989,10,1,0,0
411,989,10,1,0,0
412,989,10,1,0,0
413,989,10,1,0,0
414,989,10,1,0,0
415,989,10,1,0,0
416,989,10,1,0,0
417,989,10,1,0,0
418,989,10,1,0,0
419,989,10,1,0,0
420,989,10,1,0,0
421,989,10,1,0,0
422,989,10,1,0,0
423,989,10,1,0,0
424,989,10,1,0,0
425,989,10,1,0,0
426,989,10,1,0,0
427,989,10,1,0,0
428,989,10,1,0,0
429,989,10,1,0,0
430,989,10,1,0,0
431,989,10,1,0,0
432,989,10,1,0,0
433,989,10,1,0,0
434,989,10,1,0,0
435,989,10,1,0,0
436,989,10,1,0,0
437,989,10,1,0,0
438,989,10,1,0,0
439,989,10,1,0,0
440,989,10,1,0,0
441,989,10,1,0,0
442,989,10,1,0,0
443,989,10,1,0,0
444,989,10,1,0,0
445,989,10,1,0,0
446,989,10,1,0,0
447,989,10,1,0,0
448,989,10,1,0,0
449,989,10,1,0,0
450,989,10,1,0,0
451,989,10,1,0,0
452,989,10,1,0,0
453,989,10,1,0,0
454,989,10,1,0,0
455,989,10,1,0,0
456,989,10,1,0,0
457,989,10,1,0,0
458,989,10,1,0,0
459,989,10,1,0,0
460,989,10,1,0,0
461,989,10,1,0,0
462,989,10,1,0,0
463,989,10,1,0,0
464,989,10,1,0,0
465,989,10,1,0,0
466,989,10,1,0,0
467,989,10,1,0,0
468,989,10,1,0,0
469,989,10,1,0,0
470,989,10,1,0,0
471,989,10,1,0,0
472,989,10,1,0,0
473,989,10,1,0,0
474,989,10,1,0,0
475,989,10,1,0,0
476,989,10,1,0,0
477,989,10,1,0,0
478,989,10,1,0,0
479,989,10,1,0,0
480,989,10,1,0,0
481,989,10,1,0,0
482,989,10,1,0,0
483,989,10,1,0,0
484,989,10,1,0,0
485,989,10,1,0,0
486,989,10,1,0,0
487,989,10,1,0,0
488,989,10,1,0,0
489,989,10,1,0,0
490,989,10,1,0,0
491,989,10,1,0,0
492,989,10,1,0,0
493,989,10,1,0,0
494,989,10,1,0,0
495,989,10,1,0,0
496,989,10,1,0,0
497,989,10,1,0,0
498,989,10,1,0,0
499,989,10,1,0,0
500,989,10,1,0,0
501,989,10,1,0,0
502,989,10,1,0,0
503,989,10,1,0,0
504,989,10,1,0,0
505,989,10,1,0,0
506,989,10,1,0,0
507,989,10,1,0,0
508,989,10,1,0,0
509,989,10,1,0,0
510,989,10,1,0,0
511,989,10,1,0,0
512,989,10,1,0,0
513,989,10,1,0,0
514,989,10,1,0,0
515,989,10,1,0,0
516,989,10,1,0,0
517,989,10,1,0,0
518,989,10,1,0,0
519,989,10,1,0,0
520,989,10,1,0,0
521,989,10,1,0,0
522,989,10,1,0,0
523,988,11,1,0,0
524,988,11,1,0,0
525,988,11,1,0,0
526,988,11,1,0,0
527,988,11,1,0,0
528,988,11,1,0,0
529,988,11,1,0,0
530,988,11,1,0,0
531,988,11,1,0,0
532,988,11,1,0,0
533,988,11,1,0,0
534,988,11,1,0,0
535,987,12,1,0,0
536,987,12,1,0,0
537,987,12,1,0,0
538,987,12,1,0,0
539,987,12,1,0,0
540,987,12,1,0,0
541,987,12,1,0,0
542,987,12,1,0,0
543,987,12,1,0,0
544,987,12,1,0,0
545,987,12,1,0,0
546,987,12,1,0,0
547,987,12,1,0,0
548,987,12,1,0,0
549,987,12,1,0,0
550,987,12,1,0,0
551,987,12,0,0,1
552,987,12,0,0,1
553,987,12,0,0,1
554,987,12,0,0,1
555,987,12,0,0,1
556,987,12,0,0,1
557,987,12,0,0,1
558,987,12,0,0,1
559,986,13,0,0,1
560,985,14,0,0,1
561,985,14,0,0,1
562,985,14,0,0,1
563,985,14,0,0,1
564,985,14,0,0,1
565,985,14,0,0,1
566,985,14,0,0,1
567,985,14,0,0,1
568,985,14,0,0,1
569,985,14,0,0,1
570,985,14,0,0,1
571,985,14,0,0,1
572,985,14,0,0,1
573,985,14,0,0,1
574,984,15,0,0,1
575,984,15,0,0,1
576,984,15,0,0,1
577,984,15,0,0,1
578,984,15,0,0,1
579,984,15,0,0,1
580,984,15,0,0,1
581,984,15,0,0,1
582,984,15,0,0,1
583,982,17,0,0,1
584,982,17,0,0,1
585,982,17,0,0,1
586,982,17,0,0,1
587,980,19,0,0,1
588,980,19,0,0,1
589,980,19,0,0,1
590,980,19,0,0,1
591,979,20,0,0,1
592,979,20,0,0,1
593,979,20,0,0,1
594,979,20,0,0,1
595,978,21,0,0,1
596,977,22,0,0,1
597,977,22,0,0,1
598,977,22,0,0,1
599,977,22,0,0,1
600,977,22,0,0,1
601,977,22,0,0,1
602,977,22,0,0,1
603,977,22,0,0,1
604,977,22,0,0,1
605,977,22,0,0,1
606,977,22,0,0,1
607,977,22,0,0,1
608,977,22,0,0,1
609,977,22,0,0,1
610,977,22,0,0,1
611,976,23,0,0,1
612,975,24,0,0,1
613,975,24,0,0,1
614,973,26,0,0,1
615,972,27,0,0,1
616,972,27,0,0,1
617,972,27,0,0,1
618,970,29,0,0,1
619,970,29,0,0,1
620,968,31,0,0,1
621,967,32,0,0,1
622,966,33,0,0,1
623,966,33,0,0,1
624,966,31,2,0,1
625,966,31,2,0,1
626,966,31,2,0,1
627,966,31,2,0,1
628,966,31,2,0,1
629,966,31,2,0,1
630,966,31,2,0,1
631,966,31,2,0,1
632,966,31,2,0,1
633,965,32,2,0,1
634,964,33,2,0,1
635,964,33,2,0,1
636,963,34,2,0,1
637,963,34,2,0,1
638,962,35,2,0,1
639,961,36,2,0,1
640,961,36,2,0,1
641,961,36,2,0,1
642,960,37,2,0,1
643,960,37,2,0,1
644,960,37,2,0,1
645,960,37,2,0,1
646,960,37,2,0,1
647,960,37,2,0,1
648,960,37,2,0,1
649,960,37,2,0,1
650,960,37,2,0,1
651,960,37,2,0,1
652,960,37,2,0,1
653,960,37,2,0,1
654,960,37,2,0,1
655,960,37,2,0,1
656,960,37,2,0,1
657,960,37,2,0,1
658,960,37,2,0,1
659,959,38,2,0,1
660,958,39,2,0,1
661,958,39,2,0,1
662,958,39,2,0,1
663,958,39,2,0,1
664,958,39,2,0,1
665,958,39,2,0,1
666,958,39,2,0,1
667,958,39,2,0,1
668,956,41,2,0,1
669,956,41,2,0,1
670,955,42,2,0,1
671,955,42,2,0,1
672,955,41,3,0,1
673,955,41,3,0,1
674,955,41,3,0,1
675,955,41,3,0,1
676,955,41,3,0,1
677,955,41,3,0,1
678,955,41,3,0,1
679,955,41,3,0,1
680,955,41,3,0,1
681,955,41,3,0,1
682,955,41,3,0,1
683,955,41,3,0,1
684,955,41,3,0,1
685,955,41,3,0,1
686,954,42,3,0,1
687,954,42,3,0,1
688,954,42,3,0,1
689,954,42,3,0,1
690,954,42,3,0,1
691,953,43,3,0,1
692,953,43,3,0,1
693,952,44,3,0,1
694,952,44,3,0,1
695,952,44,3,0,1
696,952,43,4,0,1
697,952,43,4,0,1
698,952,43,4,0,1
699,952,43,4,0,1
700,952,43,4,0,1
701,952,43,4,0,1
702,952,43,4,0,1
703,952,43,4,0,1
704,952,43,4,0,1
705,951,44,4,0,1
706,949,46,4,0,1
707,949,46,4,0,1
708,949,46,4,0,1
709,947,48,4,0,1
710,947,48,4,0,1
711,946,49,4,0,1
712,946,49,4,0,1
713,946,49,4,0,1
714,946,49,4,0,1
715,946,49,4,0,1
716,946,49,4,0,1
717,946,49,4,0,1
718,946,49,4,0,1
719,946,49,4,0,1
720,946,45,8,0,1
721,946,45,8,0,1
722,946,45,8,0,1
723,946,45,8,0,1
724,946,45,8,0,1
725,946,45,8,0,1
726,946,45,8,0,1
727,946,45,8,0,1
728,946,45,8,0,1
729,946,45,8,0,1
730,946,45,8,0,1
731,946,45,8,0,1
732,946,45,8,0,1
733,946,45,8,0,1
734,946,45,8,0,1
735,946,45,8,0,1
736,946,45,8,0,1
737,946,45,8,0,1
738,946,45,8,0,1
739,946,45,8,0,1
740,946,45,8,0,1
741,946,45,8,0,1
742,946,45,8,0,1
743,946,45,8,0,1
744,946,43,10,0,1
745,946,43,10,0,1
746,946,43,10,0,1
747,946,43,10,0,1
748,946,43,10,0,1
749,946,43,10,0,1
750,946,43,10,0,1
751,946,43,10,0,1
752,946,43,10,0,1
753,946,43,10,0,1
754,946,43,10,0,1
755,946,43,10,0,1
756,946,43,10,0,1
757,946,43,10,0,1
758,946,43,10,0,1
759,946,43,10,0,1
760,946,43,10,0,1
761,946,43,10,0,1
762,946,43,10,0,1
763,946,43,10,0,1
764,946,43,10,0,1
765,946,43,10,0,1
766,946,43,10,0,1
767,946,43,10,0,1
768,946,43,10,0,1
769,946,43,10,0,1
770,946,43,10,0,1
771,946,43,10,0,1
772,946,43,10,0,1
773,946,43,10,0,1
774,946,43,10,0,1
775,946,43,10,0,1
776,946,43,10,0,1
777,946,43,10,0,1
778,946,43,10,0,1
779,946,43,10,0,1
780,946,43,10,0,1
781,946,43,10,0,1
782,946,43,10,0,1
783,946,43,10,0,1
784,946,43,10,0,1
785,946,43,10,0,1
786,946,43,10,0,1
787,946,43,10,0,1
788,946,43,10,0,1
789,946,43,10,0,1
790,946,43,10,0,1
791,946,43,10,0,1
792,946,43,10,0,1
793,946,43,10,0,1
794,946,43,10,0,1
795,946,43,10,0,1
796,946,43,10,0,1
797,946,43,10,0,1
798,946,43,10,0,1
799,946,43,10,0,1
800,946,43,10,0,1
801,946,43,10,0,1
802,946,43,10,0,1
803,946,43,10,0,1
804,946,43,10,0,1
805,946,43,10,0,1
806,946,43,10,0,1
807,946,43,10,0,1
808,945,44,10,0,1
809,945,44,10,0,1
810,945,44,10,0,1
811,945,44,10,0,1
812,945,44,10,0,1
813,945,44,10,0,1
814,945,44,10,0,1
815,945,44,7,3,1
816,945,44,7,3,1
817,945,44,7,3,1
818,945,44,7,3,1
819,945,44,7,3,1
820,945,44,7,3,1
821,945,44,7,3,1
822,945,44,7,3,1
823,945,44,7,3,1
824,942,47,7,3,1
825,941,48,7,3,1
826,941,48,7,3,1
827,940,49,7,3,1
828,939,50,7,3,1
829,939,50,7,3,1
830,939,50,7,3,1
831,939,50,7,3,1
832,938,51,7,3,1
833,938,51,7,3,1
834,938,51,7,3,1
835,937,52,7,3,1
836,936,53,7,3,1
837,936,53,7,3,1
838,935,54,7,3,1
839,935,54,7,3,1
840,935,54,7,3,1
841,935,54,7,3,1
842,935,54,7,3,1
843,935,54,7,3,1
844,935,54,7,3,1
845,935,54,7,3,1
846,935,54,7,3,1
847,934,55,7,3,1
848,932,57,7,3,1
849,931,58,7,3,1
850,931,58,7,3,1
851,930,59,7,3,1
852,930,59,7,3,1
853,929,60,7,3,1
854,927,62,7,3,1
855,927,62,7,3,1
856,927,62,7,3,1
857,927,62,7,3,1
858,927,62,7,3,1
859,925,64,7,3,1
860,924,65,7,3,1
861,924,65,7,3,1
862,922,67,7,3,1
863,922,67,4,5,2
864,922,67,4,5,2
865,922,67,4,5,2
866,922,67,4,5,2
867,922,67,4,5,2
868,922,67,4,5,2
869,922,67,4,5,2
870,922,67,4,5,2
871,922,67,4,5,2
872,922,67,4,5,2
873,922,67,4,5,2
874,922,67,4,5,2
875,921,68,4,5,2
876,920,69,4,5,2
877,919,70,4,5,2
878,919,70,4,5,2
879,919,70,4,5,2
880,918,71,4,5,2
881,917,72,4,5,2
882,916,73,4,5,2
883,915,74,4,5,2
884,914,75,4,5,2
885,914,75,4,5,2
886,913,76,4,5,2
887,913,76,0,8,3
888,913,76,0,8,3
889,913,76,0,8,3
890,913,76,0,8,3
891,913,76,0,8,3
892,913,76,0,8,3
893,913,76,0,8,3
894,913,76,0,8,3
895,913,76,0,8,3
896,913,76,0,8,3
897,913,76,0,8,3
898,913,76,0,8,3
899,911,78,0,8,3
900,910,79,0,8,3
901,908,81,0,8,3
902,908,81,0,8,3
903,908,81,0,8,3
904,908,81,0,8,3
905,904,85,0,8,3
906,902,87,0,8,3
907,900,89,0,8,3
908,900,89,0,8,3
909,900,89,0,8,3
910,900,89,0,8,3
911,900,89,0,8,3
912,900,89,0,8,3
913,900,89,0,8,3
914,900,89,0,8,3
915,900,89,0,8,3
916,900,89,0,8,3
917,900,89,0,8,3
918,900,89,0,8,3
919,899,90,0,8,3
920,897,92,0,8,3
921,896,93,0,8,3
922,894,95,0,8,3
923,894,95,0,8,3
924,893,96,0,8,3
925,891,98,0,8,3
926,890,99,0,8,3
927,888,101,0,8,3
928,887,102,0,8,3
929,886,103,0,8,3
930,885,104,0,8,3
931,884,105,0,8,3
932,883,106,0,8,3
933,882,107,0,8,3
934,882,107,0,8,3
935,882,107,0,8,3
936,882,104,3,8,3
937,882,104,3,8,3
938,882,104,3,8,3
939,882,104,3,8,3
940,882,104,3,8,3
941,882,104,3,8,3
942,882,104,3,8,3
943,881,105,3,8,3
944,878,108,3,8,3
945,878,108,3,8,3
946,875,111,3,8,3
947,873,113,3,8,3
948,873,113,3,8,3
949,873,113,3,8,3
950,873,113,3,8,3
951,871,115,3,8,3
952,870,116,3,8,3
953,870,116,3,8,3
954,870,116,3,8,3
955,870,116,3,8,3
956,866,120,3,8,3
957,865,121,3,8,3
958,865,121,3,8,3
959,865,121,3,8,3
960,865,117,7,8,3
961,865,117,7,8,3
962,865,117,7,8,3
963,865,117,7,8,3
964,865,117,7,8,3
965,865,117,7,8,3
966,865,117,7,8,3
967,864,118,7,8,3
968,862,120,7,8,3
969,860,122,7,8,3
970,859,123,7,8,3
971,859,123,7,8,3
972,859,123,7,8,3
973,859,123,7,8,3
974,859,123,7,8,3
975,859,123,7,8,3
976,858,124,7,8,3
977,858,124,7,8,3
978,856,126,7,8,3
979,853,129,7,8,3
980,852,130,7,8,3
981,851,131,7,8,3
982,851,131,7,8,3
983,851,131,7,8,3
984,851,126,12,8,3
985,851,126,12,8,3
986,851,126,12,8,3
987,851,126,12,8,3
988,851,126,12,8,3
989,851,126,12,8,3
990,851,126,12,8,3
991,851,126,12,8,3
992,849,128,12,8,3
993,848,129,12,8,3
994,848,129,12,8,3
995,847,130,12,8,3
996,847,130,12,8,3
997,847,130,12,8,3
998,846,131,12,8,3
999,845,132,12,8,3
1000,844,133,12,8,3
1001,843,134,12,8,3
1002,842,135,12,8,3
1003,841,136,12,8,3
1004,840,137,12,8,3
1005,840,137,12,8,3
1006,839,138,12,8,3
1007,839,138,12,8,3
1008,839,129,21,8,3
1009,839,129,21,8,3
1010,839,129,21,8,3
1011,839,129,21,8,3
1012,839,129,21,8,3
1013,839,129,21,8,3
1014,839,129,21,8,3
1015,838,130,21,8,3
1016,838,130,21,8,3
1017,838,130,21,8,3
1018,838,130,21,8,3
1019,838,130,21,8,3
1020,838,130,21,8,3
1021,838,130,21,8,3
1022,838,130,21,8,3
1023,838,130,21,8,3
1024,837,131,21,8,3
1025,837,131,21,8,3
1026,837,131,21,8,3
1027,836,132,21,8,3
1028,836,132,21,8,3
1029,834,134,21,8,3
1030,834,134,21,8,3
1031,834,134,21,8,3
1032,834,127,28,8,3
1033,834,127,28,8,3
1034,834,127,28,8,3
1035,834,127,28,8,3
1036,834,127,28,8,3
1037,834,127,28,8,3
1038,834,127,28,8,3
1039,834,127,28,8,3
1040,832,129,28,8,3
1041,831,130,28,8,3
1042,831,130,28,8,3
1043,831,130,28,8,3
1044,830,131,28,8,3
1045,829,132,28,8,3
1046,829,132,28,8,3
1047,829,132,28,8,3
1048,829,132,28,8,3
1049,829,132,28,8,3
1050,828,133,28,8,3
1051,827,134,28,8,3
1052,827,134,28,8,3
1053,827,134,28,8,3
1054,827,134,28,8,3
1055,827,134,27,9,3
1056,827,128,33,9,3
1057,827,128,33,9,3
1058,827,128,33,9,3
1059,827,128,33,9,3
1060,827,128,33,9,3
1061,827,128,33,9,3
1062,827,128,33,9,3
1063,826,129,33,9,3
1064,826,129,33,9,3
1065,826,129,33,9,3
1066,826,129,33,9,3
1067,826,129,33,9,3
1068,826,129,33,9,3
1069,825,130,33,9,3
1070,825,130,33,9,3
1071,825,130,33,9,3
1072,825,130,33,9,3
1073,825,130,33,9,3
1074,825,130,33,9,3
1075,825,130,33,9,3
1076,824,131,33,9,3
1077,824,131,33,9,3
1078,824,131,33,9,3
1079,824,131,32,10,3
1080,824,130,33,10,3
1081,824,130,33,10,3
1082,824,130,33,10,3
1083,824,130,33,10,3
1084,824,130,33,10,3
1085,824,130,33,10,3
1086,824,130,33,10,3
1087,822,132,33,10,3
1088,822,132,33,10,3
1089,822,132,33,10,3
1090,821,133,33,10,3
1091,821,133,33,10,3
1092,821,133,33,10,3
1093,821,133,33,10,3
1094,821,133,33,10,3
1095,821,133,33,10,3
1096,821,133,33,10,3
1097,821,133,33,10,3
1098,820,134,33,10,3
1099,820,134,33,10,3
1100,820,134,33,10,3
1101,819,135,33,10,3
1102,819,135,33,10,3
1103,819,135,30,12,4
1104,819,128,37,12,4
1105,819,128,37,12,4
1106,819,128,37,12,4
1107,819,128,37,12,4
1108,819,128,37,12,4
1109,819,128,37,12,4
1110,819,128,37,12,4
1111,819,128,37,12,4
1112,818,129,37,12,4
1113,818,129,37,12,4
1114,818,129,37,12,4
1115,817,130,37,12,4
1116,816,131,37,12,4
1117,813,134,37,12,4
1118,812,135,37,12,4
1119,812,135,37,12,4
1120,812,135,37,12,4
1121,811,136,37,12,4
1122,810,137,37,12,4
1123,810,137,37,12,4
1124,809,138,37,12,4
1125,809,138,37,12,4
1126,809,138,37,12,4
1127,809,138,30,19,4
1128,809,138,30,19,4
