hour,susceptible,infected,quarantined,recovered,deceased
1979,60,287,185,369,99
1980,59,288,185,369,99
1981,59,288,185,369,99
1982,59,288,185,369,99
1983,57,290,185,369,99
1984,55,292,185,369,99
1985,55,292,185,369,99
1986,55,292,185,369,99
1987,55,292,185,369,99
1988,54,293,185,369,99
1989,54,293,185,369,99
1990,53,294,185,369,99
1991,53,294,166,385,102
1992,53,267,193,385,102
1993,53,267,193,385,102
1994,53,267,193,385,102
1995,53,267,193,385,102
1996,53,267,193,385,102
1997,53,267,193,385,102
1998,53,267,193,385,102
1999,53,267,193,385,102
2000,53,267,193,385,102
2001,53,267,193,385,102
2002,53,267,193,385,102
2003,52,268,193,385,102
2004,52,268,193,385,102
2005,51,269,193,385,102
2006,51,269,193,385,102
2007,51,269,193,385,102
2008,51,269,193,385,102
2009,51,269,193,385,102
2010,50,270,193,385,102
2011,50,270,193,385,102
2012,50,270,193,385,102
2013,49,271,193,385,102
2014,48,272,193,385,102
2015,48,272,167,405,108
2016,48,245,194,405,108
2017,48,245,194,405,108
2018,48,245,194,405,108
2019,48,245,194,405,108
2020,48,245,194,405,108
2021,48,245,194,405,108
2022,48,245,194,405,108
2023,48,245,194,405,108
2024,47,246,194,405,108
2025,47,246,194,405,108
2026,47,246,194,405,108
2027,47,246,194,405,108
2028,46,247,194,405,108
2029,46,247,194,405,108
2030,46,247,194,405,108
2031,45,248,194,405,108
2032,45,248,194,405,108
2033,45,248,194,405,108
2034,45,248,194,405,108
2035,44,249,194,405,108
2036,44,249,194,405,108
2037,44,249,194,405,108
2038,43,250,194,405,108
2039,43,250,158,434,115
2040,43,233,175,434,115
2041,43,233,175,434,115
2042,43,233,175,434,115
2043,43,233,175,434,115
2044,43,233,175,434,115
2045,43,233,175,434,115
2046,43,233,175,434,115
2047,43,233,175,434,115
2048,42,234,175,434,115
2049,42,234,175,434,115
2050,42,234,175,434,115
2051,42,234,175,434,115
2052,42,234,175,434,115
2053,42,234,175,434,115
2054,42,234,175,434,115
2055,41,235,175,434,115
2056,41,235,175,434,115
2057,41,235,175,434,115
2058,41,235,175,434,115
2059,41,235,175,434,115
2060,40,236,175,434,115
2061,39,237,175,434,115
2062,38,238,175,434,115
2063,38,238,134,470,120
2064,38,221,151,470,120
2065,38,221,151,470,120
2066,38,221,151,470,120
2067,38,221,151,470,120
2068,38,221,151,470,120
2069,38,221,151,470,120
2070,38,221,151,470,120
2071,37,222,151,470,120
2072,37,222,151,470,120
2073,37,222,151,470,120
2074,37,222,151,470,120
2075,36,223,151,470,120
2076,36,223,151,470,120
2077,36,223,151,470,120
2078,36,223,151,470,120
2079,36,223,151,470,120
2080,36,223,151,470,120
2081,36,223,151,470,120
2082,36,223,151,470,120
2083,33,226,151,470,120
2084,33,226,151,470,120
2085,33,226,151,470,120
2086,33,226,151,470,120
2087,33,226,119,496,126
2088,33,213,132,496,126
2089,33,213,132,496,126
2090,33,213,132,496,126
2091,33,213,132,496,126
2092,33,213,132,496,126
2093,33,213,132,496,126
2094,33,213,132,496,126
2095,32,214,132,496,126
2096,32,214,132,496,126
2097,32,214,132,496,126
2098,31,215,132,496,126
2099,31,215,132,496,126
2100,31,215,132,496,126
2101,31,215,132,496,126
2102,30,216,132,496,126
2103,30,216,132,496,126
2104,30,216,132,496,126
2105,30,216,132,496,126
2106,30,216,132,496,126
2107,30,216,132,496,126
2108,30,216,132,496,126
2109,30,216,132,496,126
2110,30,216,132,496,126
2111,30,216,99,522,133
2112,30,192,123,522,133
2113,30,192,123,522,133
2114,30,192,123,522,133
2115,30,192,123,522,133
2116,30,192,123,522,133
2117,30,192,123,522,133
2118,30,192,123,522,133
2119,30,192,123,522,133
2120,30,192,123,522,133
2121,30,192,123,522,133
2122,29,193,123,522,133
2123,29,193,123,522,133
2124,29,193,123,522,133
2125,29,193,123,522,133
2126,28,194,123,522,133
2127,28,194,123,522,133
2128,27,195,123,522,133
2129,27,195,123,522,133
2130,27,195,123,522,133
2131,27,195,123,522,133
2132,27,195,123,522,133
2133,25,197,123,522,133
2134,25,197,123,522,133
2135,25,197,100,541,137
2136,25,174,123,541,137
2137,25,174,123,541,137
2138,25,174,123,541,137
2139,25,174,123,541,137
2140,25,174,123,541,137
2141,25,174,123,541,137
2142,25,174,123,541,137
2143,25,174,123,541,137
2144,25,174,123,541,137
2145,25,174,123,541,137
2146,23,176,123,541,137
2147,22,177,123,541,137
2148,22,177,123,541,137
2149,22,177,123,541,137
2150,22,177,123,541,137
2151,22,177,123,541,137
2152,21,178,123,541,137
2153,21,178,123,541,137
2154,20,179,123,541,137
2155,20,179,123,541,137
2156,20,179,123,541,137
2157,20,179,123,541,137
2158,20,179,123,541,137
2159,20,179,91,568,142
2160,20,161,109,568,142
2161,20,161,109,568,142
2162,20,161,109,568,142
2163,20,161,109,568,142
2164,20,161,109,568,142
2165,20,161,109,568,142
2166,20,161,109,568,142
2167,20,161,109,568,142
2168,20,161,109,568,142
2169,20,161,109,568,142
2170,20,161,109,568,142
2171,20,161,109,568,142
2172,20,161,109,568,142
2173,20,161,109,568,142
2174,19,162,109,568,142
2175,18,163,109,568,142
2176,18,163,109,568,142
2177,18,163,109,568,142
2178,18,163,109,568,142
2179,18,163,109,568,142
2180,18,163,109,568,142
2181,18,163,109,568,142
2182,18,163,109,568,142
2183,18,163,96,576,147
2184,18,140,119,576,147
2185,18,140,119,576,147
2186,18,140,119,576,147
2187,18,140,119,576,147
2188,18,140,119,576,147
2189,18,140,119,576,147
2190,18,140,119,576,147
2191,18,140,119,576,147
2192,18,140,119,576,147
2193,18,140,119,576,147
2194,18,140,119,576,147
2195,17,141,119,576,147
2196,17,141,119,576,147
2197,17,141,119,576,147
2198,17,141,119,576,147
2199,17,141,119,576,147
2200,17,141,119,576,147
2201,17,141,119,576,147
2202,17,141,119,576,147
2203,17,141,119,576,147
2204,17,141,119,576,147
2205,16,142,119,576,147
2206,16,142,119,576,147
2207,16,142,97,595,150
2208,16,123,116,595,150
2209,16,123,116,595,150
2210,16,123,116,595,150
2211,16,123,116,595,150
2212,16,123,116,595,150
2213,16,123,116,595,150
2214,16,123,116,595,150
2215,16,123,116,595,150
2216,16,123,116,595,150
2217,16,123,116,595,150
2218,16,123,116,595,150
2219,15,124,116,595,150
2220,15,124,116,595,150
2221,14,125,116,595,150
2222,13,126,116,595,150
2223,13,126,116,595,150
2224,13,126,116,595,150
2225,13,126,116,595,150
2226,13,126,116,595,150
2227,12,127,116,595,150
2228,12,127,116,595,150
2229,12,127,116,595,150
2230,12,127,116,595,150
2231,12,127,96,610,155
2232,12,112,111,610,155
2233,12,112,111,610,155
2234,12,112,111,610,155
2235,12,112,111,610,155
2236,12,112,111,610,155
2237,12,112,111,610,155
2238,12,112,111,610,155
2239,12,112,111,610,155
2240,11,113,111,610,155
2241,11,113,111,610,155
2242,11,113,111,610,155
2243,11,113,111,610,155
2244,11,113,111,610,155
2245,11,113,111,610,155
2246,11,113,111,610,155
2247,11,113,111,610,155
2248,11,113,111,610,155
2249,11,113,111,610,155
2250,11,113,111,610,155
2251,11,113,111,610,155
2252,11,113,111,610,155
2253,11,113,111,610,155
2254,11,113,111,610,155
2255,11,113,95,625,156
2256,11,91,117,625,156
2257,11,91,117,625,156
2258,11,91,117,625,156
2259,11,91,117,625,156
2260,11,91,117,625,156
2261,11,91,117,625,156
2262,11,91,117,625,156
2263,10,92,117,625,156
2264,10,92,117,625,156
2265,10,92,117,625,156
2266,10,92,117,625,156
2267,10,92,117,625,156
2268,10,92,117,625,156
2269,9,93,117,625,156
2270,9,93,117,625,156
2271,9,93,117,625,156
2272,9,93,117,625,156
2273,9,93,117,625,156
2274,9,93,117,625,156
2275,9,93,117,625,156
2276,9,93,117,625,156
2277,9,93,117,625,156
2278,9,93,117,625,156
2279,9,93,105,636,157
2280,9,79,119,636,157
2281,9,79,119,636,157
2282,9,79,119,636,157
2283,9,79,119,636,157
2284,9,79,119,636,157
2285,9,79,119,636,157
2286,9,79,119,636,157
2287,9,79,119,636,157
2288,9,79,119,636,157
2289,9,79,119,636,157
2290,9,79,119,636,157
2291,9,79,119,636,157
2292,9,79,119,636,157
2293,9,79,119,636,157
2294,9,79,119,636,157
2295,9,79,119,636,157
2296,9,79,119,636,157
2297,9,79,119,636,157
2298,9,79,119,636,157
2299,9,79,119,636,157
2300,8,80,119,636,157
2301,8,80,119,636,157
2302,8,80,119,636,157
2303,8,80,96,657,159
2304,8,73,103,657,159
2305,8,73,103,657,159
2306,8,73,103,657,159
2307,8,73,103,657,159
2308,8,73,103,657,159
2309,8,73,103,657,159
2310,8,73,103,657,159
2311,8,73,103,657,159
2312,8,73,103,657,159
2313,8,73,103,657,159
2314,8,73,103,657,159
2315,8,73,103,657,159
2316,8,73,103,657,159
2317,8,73,103,657,159
2318,8,73,103,657,159
2319,8,73,103,657,159
2320,8,73,103,657,159
2321,8,73,103,657,159
2322,8,73,103,657,159
2323,8,73,103,657,159
2324,8,73,103,657,159
2325,8,73,103,657,159
2326,8,73,103,657,159
2327,8,73,75,679,165
2328,8,63,85,679,165
2329,8,63,85,679,165
2330,8,63,85,679,165
2331,8,63,85,679,165
2332,8,63,85,679,165
2333,8,63,85,679,165
2334,8,63,85,679,165
2335,8,63,85,679,165
2336,8,63,85,679,165
2337,7,64,85,679,165
2338,7,64,85,679,165
2339,7,64,85,679,165
2340,7,64,85,679,165
2341,7,64,85,679,165
2342,7,64,85,679,165
2343,7,64,85,679,165
2344,7,64,85,679,165
2345,7,64,85,679,165
2346,6,65,85,679,165
2347,6,65,85,679,165
2348,6,65,85,679,165
2349,6,65,85,679,165
2350,6,65,85,679,165
2351,6,65,60,696,173
2352,6,58,67,696,173
2353,6,58,67,696,173
2354,6,58,67,696,173
2355,6,58,67,696,173
2356,6,58,67,696,173
2357,6,58,67,696,173
2358,6,58,67,696,173
2359,6,58,67,696,173
2360,6,58,67,696,173
2361,6,58,67,696,173
2362,6,58,67,696,173
2363,6,58,67,696,173
2364,6,58,67,696,173
2365,6,58,67,696,173
2366,6,58,67,696,173
2367,6,58,67,696,173
2368,6,58,67,696,173
2369,6,58,67,696,173
2370,6,58,67,696,173
2371,6,58,67,696,173
2372,6,58,67,696,173
2373,6,58,67,696,173
2374,6,58,67,696,173
2375,6,58,50,712,174
2376,6,50,58,712,174
2377,6,50,58,712,174
2378,6,50,58,712,174
2379,6,50,58,712,174
2380,6,50,58,712,174
2381,6,50,58,712,174
2382,6,50,58,712,174
2383,6,50,58,712,174
2384,6,50,58,712,174
2385,6,50,58,712,174
2386,6,50,58,712,174
2387,6,50,58,712,174
2388,6,50,58,712,174
2389,6,50,58,712,174
2390,6,50,58,712,174
2391,6,50,58,712,174
2392,6,50,58,712,174
2393,6,50,58,712,174
2394,6,50,58,712,174
2395,6,50,58,712,174
2396,6,50,58,712,174
2397,6,50,58,712,174
2398,6,50,58,712,174
2399,6,50,44,724,176
2400,6,45,49,724,176
2401,6,45,49,724,176
2402,6,45,49,724,176
2403,6,45,49,724,176
2404,6,45,49,724,176
2405,6,45,49,724,176
2406,6,45,49,724,176
2407,6,45,49,724,176
2408,6,45,49,724,176
2409,6,45,49,724,176
2410,6,45,49,724,176
2411,6,45,49,724,176
2412,6,45,49,724,176
2413,6,45,49,724,176
2414,6,45,49,724,176
2415,6,45,49,724,176
2416,6,45,49,724,176
2417,6,45,49,724,176
2418,6,45,49,724,176
2419,6,45,49,724,176
2420,6,45,49,724,176
2421,6,45,49,724,176
2422,6,45,49,724,176
2423,6,45,39,734,176
2424,6,35,49,734,176
2425,6,35,49,734,176
2426,6,35,49,734,176
2427,6,35,49,734,176
2428,6,35,49,734,176
2429,6,35,49,734,176
2430,6,35,49,734,176
2431,6,35,49,734,176
2432,6,35,49,734,176
2433,6,35,49,734,176
2434,6,35,49,734,176
2435,6,35,49,734,176
2436,6,35,49,734,176
2437,6,35,49,734,176
2438,6,35,49,734,176
2439,6,35,49,734,176
2440,6,35,49,734,176
2441,6,35,49,734,176
2442,6,35,49,734,176
2443,6,35,49,734,176
2444,6,35,49,734,176
2445,6,35,49,734,176
2446,6,35,49,734,176
2447,6,35,38,744,177
2448,6,33,40,744,177
2449,6,33,40,744,177
2450,6,33,40,744,177
2451,6,33,40,744,177
2452,6,33,40,744,177
2453,6,33,40,744,177
2454,6,33,40,744,177
2455,6,33,40,744,177
2456,6,33,40,744,177
2457,6,33,40,744,177
2458,6,33,40,744,177
2459,6,33,40,744,177
2460,6,33,40,744,177
2461,6,33,40,744,177
2462,6,33,40,744,177
2463,6,33,40,744,177
2464,6,33,40,744,177
2465,6,33,40,744,177
2466,6,33,40,744,177
2467,6,33,40,744,177
2468,6,33,40,744,177
2469,6,33,40,744,177
2470,6,33,40,744,177
2471,6,33,29,753,179
2472,6,32,30,753,179
2473,6,32,30,753,179
2474,6,32,30,753,179
2475,6,32,30,753,179
2476,6,32,30,753,179
2477,6,32,30,753,179
2478,6,32,30,753,179
2479,6,32,30,753,179
2480,6,32,30,753,179
2481,6,32,30,753,179
2482,6,32,30,753,179
2483,6,32,30,753,179
2484,6,32,30,753,179
2485,6,32,30,753,179
2486,6,32,30,753,179
2487,6,32,30,753,179
2488,6,32,30,753,179
2489,6,32,30,753,179
2490,6,32,30,753,179
2491,6,32,30,753,179
2492,6,32,30,753,179
2493,6,32,30,753,179
2494,6,32,30,753,179
2495,6,32,24,756,182
2496,6,23,33,756,182
2497,6,23,33,756,182
2498,6,23,33,756,182
2499,6,23,33,756,182
2500,6,23,33,756,182
2501,6,23,33,756,182
2502,6,23,33,756,182
2503,6,23,33,756,182
2504,6,23,33,756,182
2505,6,23,33,756,182
2506,6,23,33,756,182
2507,6,23,33,756,182
2508,6,23,33,756,182
2509,6,23,33,756,182
2510,6,23,33,756,182
2511,6,23,33,756,182
2512,6,23,33,756,182
2513,6,23,33,756,182
2514,6,23,33,756,182
2515,6,23,33,756,182
2516,6,23,33,756,182
2517,6,23,33,756,182
2518,6,23,33,756,182
2519,6,23,24,764,183
2520,6,21,26,764,183
2521,6,21,26,764,183
2522,6,21,26,764,183
2523,6,21,26,764,183
2524,6,21,26,764,183
2525,6,21,26,764,183
2526,6,21,26,764,183
2527,6,21,26,764,183
2528,6,21,26,764,183
2529,6,21,26,764,183
2530,6,21,26,764,183
2531,6,21,26,764,183
2532,6,21,26,764,183
2533,6,21,26,764,183
2534,6,21,26,764,183
2535,6,21,26,764,183
2536,6,21,26,764,183
2537,6,21,26,764,183
2538,6,21,26,764,183
2539,6,21,26,764,183
2540,6,21,26,764,183
2541,6,21,26,764,183
2542,6,21,26,764,183
2543,6,21,21,768,184
2544,6,17,25,768,184
2545,6,17,25,768,184
2546,6,17,25,768,184
2547,6,17,25,768,184
2548,6,17,25,768,184
2549,6,17,25,768,184
2550,6,17,25,768,184
2551,6,17,25,768,184
2552,6,17,25,768,184
2553,6,17,25,768,184
2554,6,17,25,768,184
2555,6,17,25,768,184
2556,6,17,25,768,184
2557,6,17,25,768,184
2558,6,17,25,768,184
2559,6,17,25,768,184
2560,6,17,25,768,184
2561,6,17,25,768,184
2562,6,17,25,768,184
2563,6,17,25,768,184
2564,6,17,25,768,184
2565,6,17,25,768,184
2566,6,17,25,768,184
2567,6,17,20,772,185
2568,6,14,23,772,185
2569,6,14,23,772,185
2570,6,14,23,772,185
2571,6,14,23,772,185
2572,6,14,23,772,185
2573,6,14,23,772,185
2574,6,14,23,772,185
2575,6,14,23,772,185
2576,6,14,23,772,185
2577,6,14,23,772,185
2578,6,14,23,772,185
2579,6,14,23,772,185
2580,6,14,23,772,185
2581,6,14,23,772,185
2582,6,14,23,772,185
2583,6,14,23,772,185
2584,6,14,23,772,185
2585,6,14,23,772,185
2586,6,14,23,772,185
2587,6,14,23,772,185
2588,6,14,23,772,185
2589,6,14,23,772,185
2590,6,14,23,772,185
2591,6,14,18,776,186
2592,6,12,20,776,186
2593,6,12,20,776,186
2594,6,12,20,776,186
2595,6,12,20,776,186
2596,6,12,20,776,186
2597,6,12,20,776,186
2598,6,12,20,776,186
2599,6,12,20,776,186
2600,6,12,20,776,186
2601,6,12,20,776,186
2602,6,12,20,776,186
2603,6,12,20,776,186
2604,6,12,20,776,186
2605,6,12,20,776,186
2606,6,12,20,776,186
2607,6,12,20,776,186
2608,6,12,20,776,186
2609,6,12,20,776,186
2610,6,12,20,776,186
2611,6,12,20,776,186
2612,6,12,20,776,186
2613,6,12,20,776,186
2614,6,12,20,776,186
2615,6,12,15,780,187
2616,6,8,19,780,187
2617,6,8,19,780,187
2618,6,8,19,780,187
2619,6,8,19,780,187
2620,6,8,19,780,187
2621,6,8,19,780,187
2622,6,8,19,780,187
2623,6,8,19,780,187
2624,6,8,19,780,187
2625,6,8,19,780,187
2626,6,8,19,780,187
2627,6,8,19,780,187
2628,6,8,19,780,187
2629,6,8,19,780,187
2630,6,8,19,780,187
2631,6,8,19,780,187
2632,6,8,19,780,187
2633,6,8,19,780,187
2634,6,8,19,780,187
2635,6,8,19,780,187
2636,6,8,19,780,187
2637,6,8,19,780,187
2638,6,8,19,780,187
2639,6,8,16,783,187
2640,6,7,17,783,187
2641,6,7,17,783,187
2642,6,7,17,783,187
2643,6,7,17,783,187
2644,6,7,17,783,187
2645,6,7,17,783,187
2646,6,7,17,783,187
2647,6,7,17,783,187
2648,6,7,17,783,187
2649,6,7,17,783,187
2650,6,7,17,783,187
2651,6,7,17,783,187
2652,6,7,17,783,187
2653,6,7,17,783,187
2654,6,7,17,783,187
2655,6,7,17,783,187
2656,6,7,17,783,187
2657,6,7,17,783,187
2658,6,7,17,783,187
2659,6,7,17,783,187
2660,6,7,17,783,187
2661,6,7,17,783,187
2662,6,7,17,783,187
2663,6,7,12,788,187
2664,6,3,16,788,187
2665,6,3,16,788,187
2666,6,3,16,788,187
2667,6,3,16,788,187
2668,6,3,16,788,187
2669,6,3,16,788,187
2670,6,3,16,788,187
2671,6,3,16,788,187
2672,6,3,16,788,187
2673,6,3,16,788,187
2674,6,3,16,788,187
2675,6,3,16,788,187
2676,6,3,16,788,187
2677,6,3,16,788,187
2678,6,3,16,788,187
2679,6,3,16,788,187
2680,6,3,16,788,187
2681,6,3,16,788,187
2682,6,3,16,788,187
2683,6,3,16,788,187
2684,6,3,16,788,187
2685,6,3,16,788,187
2686,6,3,16,788,187
2687,6,3,11,792,188
2688,6,3,11,792,188
2689,6,3,11,792,188
2690,6,3,11,792,188
2691,6,3,11,792,188
2692,6,3,11,792,188
2693,6,3,11,792,188
2694,6,3,11,792,188
2695,6,3,11,792,188
2696,6,3,11,792,188
2697,6,3,11,792,188
2698,6,3,11,792,188
2699,6,3,11,792,188
2700,6,3,11,792,188
2701,6,3,11,792,188
2702,6,3,11,792,188
2703,6,3,11,792,188
2704,6,3,11,792,188
2705,6,3,11,792,188
2706,6,3,11,792,188
2707,6,3,11,792,188
2708,6,3,11,792,188
2709,6,3,11,792,188
2710,6,3,11,792,188
2711,6,3,9,792,190
2712,6,1,11,792,190
2713,6,1,11,792,190
2714,6,1,11,792,190
2715,6,1,11,792,190
2716,6,1,11,792,190
2717,6,1,11,792,190
2718,6,1,11,792,190
2719,6,1,11,792,190
2720,6,1,11,792,190
2721,6,1,11,792,190
2722,6,1,11,792,190
2723,6,1,11,792,190
2724,6,1,11,792,190
2725,6,1,11,792,190
2726,6,1,11,792,190
2727,6,1,11,792,190
2728,6,1,11,792,190
2729,6,1,11,792,190
2730,6,1,11,792,190
2731,6,1,11,792,190
2732,6,1,11,792,190
2733,6,1,11,792,190
2734,6,1,11,792,190
2735,6,1,9,793,191
2736,6,1,9,793,191
2737,6,1,9,793,191
2738,6,1,9,793,191
2739,6,1,9,793,191
2740,6,1,9,793,191
2741,6,1,9,793,191
2742,6,1,9,793,191
2743,6,1,9,793,191
2744,6,1,9,793,191
2745,6,1,9,793,191
2746,6,1,9,793,191
2747,6,1,9,793,191
2748,6,1,9,793,191
2749,6,1,9,793,191
2750,6,1,9,793,191
2751,6,1,9,793,191
2752,6,1,9,793,191
2753,6,1,9,793,191
2754,6,1,9,793,191
2755,6,1,9,793,191
2756,6,1,9,793,191
2757,6,1,9,793,191
2758,6,1,9,793,191
2759,6,1,5,795,193
2760,6,1,5,795,193
2761,6,1,5,795,193
2762,6,1,5,795,193
2763,6,1,5,795,193
2764,6,1,5,795,193
2765,6,1,5,795,193
2766,6,1,5,795,193
2767,6,1,5,795,193
2768,6,1,5,795,193
2769,6,1,5,795,193
2770,6,1,5,795,193
2771,6,1,5,795,193
2772,6,1,5,795,193
2773,6,1,5,795,193
2774,6,1,5,795,193
2775,6,1,5,795,193
2776,6,1,5,795,193
2777,6,1,5,795,193
2778,6,1,5,795,193
2779,6,1,5,795,193
2780,6,1,5,795,193
2781,6,1,5,795,193
2782,6,1,5,795,193
2783,6,1,4,796,193
2784,6,0,5,796,193
2785,6,0,5,796,193
2786,6,0,5,796,193
2787,6,0,5,796,193
2788,6,0,5,796,193
2789,6,0,5,796,193
2790,6,0,5,796,193
2791,6,0,5,796,193
2792,6,0,5,796,193
2793,6,0,5,796,193
2794,6,0,5,796,193
2795,6,0,5,796,193
2796,6,0,5,796,193
2797,6,0,5,796,193
2798,6,0,5,796,193
2799,6,0,5,796,193
2800,6,0,5,796,193
2801,6,0,5,796,193
2802,6,0,5,796,193
2803,6,0,5,796,193
2804,6,0,5,796,193
2805,6,0,5,796,193
2806,6,0,5,796,193
2807,6,0,3,798,193
2808,6,0,3,798,193
2809,6,0,3,798,193
2810,6,0,3,798,193
2811,6,0,3,798,193
2812,6,0,3,798,193
2813,6,0,3,798,193
2814,6,0,3,798,193
2815,6,0,3,798,193
2816,6,0,3,798,193
2817,6,0,3,798,193
2818,6,0,3,798,193
2819,6,0,3,798,193
2820,6,0,3,798,193
2821,6,0,3,798,193
2822,6,0,3,798,193
2823,6,0,3,798,193
2824,6,0,3,798,193
2825,6,0,3,798,193
2826,6,0,3,798,193
2827,6,0,3,798,193
2828,6,0,3,798,193
2829,6,0,3,798,193
2830,6,0,3,798,193
2831,6,0,2,799,193
2832,6,0,2,799,193
2833,6,0,2,799,193
2834,6,0,2,799,193
2835,6,0,2,799,193
2836,6,0,2,799,193
2837,6,0,2,799,193
2838,6,0,2,799,193
2839,6,0,2,799,193
2840,6,0,2,799,193
2841,6,0,2,799,193
2842,6,0,2,799,193
2843,6,0,2,799,193
2844,6,0,2,799,193
2845,6,0,2,799,193
2846,6,0,2,799,193
2847,6,0,2,799,193
2848,6,0,2,799,193
2849,6,0,2,799,193
2850,6,0,2,799,193
2851,6,0,2,799,193
2852,6,0,2,799,193
2853,6,0,2,799,193
2854,6,0,2,799,193
2855,6,0,2,799,193
2856,6,0,2,799,193
2857,6,0,2,799,193
2858,6,0,2,799,193
2859,6,0,2,799,193
2860,6,0,2,799,193
2861,6,0,2,799,193
2862,6,0,2,799,193
2863,6,0,2,799,193
2864,6,0,2,799,193
2865,6,0,2,799,193
2866,6,0,2,799,193
2867,6,0,2,799,193
2868,6,0,2,799,193
2869,6,0,2,799,193
2870,6,0,2,799,193
2871,6,0,2,799,193
2872,6,0,2,799,193
2873,6,0,2,799,193
2874,6,0,2,799,193
2875,6,0,2,799,193
2876,6,0,2,799,193
2877,6,0,2,799,193
2878,6,0,2,799,193
2879,6,0,0,800,194
